point_id,timestamp,time_from_start,x_pixel,y_pixel,x_normalized,y_normalized,velocity_px_per_sec,movement_direction_x,movement_direction_y,acceleration,movement_type,is_fixation,fixation_duration,fixation_center_x,fixation_center_y,estimated_line,estimated_word_position,session_duration,total_fixations,average_velocity,reading_speed_wpm,fixation_rate
128,1755870077.692011,30.912378311157227,875,643,0.8101851851851852,0.8930555555555556,237.9800156529515,3,7,-116.75695462154405,smooth_pursuit,True,0.2705347537994385,866.5703125,641.890625,17.86111111111111,9.722222222222221,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
129,1755870077.7240117,30.94437885284424,861,647,0.7972222222222223,0.8986111111111111,454.9991659819525,-14,4,217.019150329001,saccade,True,0.2705347537994385,866.5703125,641.890625,17.97222222222222,9.566666666666666,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
130,1755870077.7535255,30.97389268875122,793,653,0.7342592592592593,0.9069444444444444,2312.9556211754234,-68,6,1857.956455193471,saccade,False,0,0,0,18.13888888888889,8.811111111111112,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
131,1755870077.7855258,31.005892992019653,731,658,0.6768518518518518,0.9138888888888889,1943.7717711161736,-62,5,-369.18385005924983,saccade,False,0,0,0,18.27777777777778,8.122222222222222,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
132,1755870077.8195257,31.03989291191101,683,660,0.6324074074074074,0.9166666666666666,1412.992993847293,-48,2,-530.7787772688805,saccade,False,0,0,0,18.333333333333332,7.588888888888889,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
133,1755870077.8526962,31.073063373565674,646,593,0.5981481481481481,0.8236111111111111,2307.4014847740355,-37,-67,894.4084909267424,saccade,False,0,0,0,16.47222222222222,7.177777777777778,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
134,1755870077.8826962,31.103063344955444,620,540,0.5740740740740741,0.75,1967.7981623912929,-26,-53,-339.6033223827426,saccade,False,0,0,0,15.0,6.888888888888889,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
135,1755870077.9146986,31.13506579399109,600,566,0.5555555555555556,0.7861111111111111,1024.9977711761337,-20,26,-942.8003912151592,saccade,False,0,0,0,15.722222222222221,6.666666666666667,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
136,1755870077.9477022,31.16806936264038,586,519,0.5425925925925926,0.7208333333333333,1485.9241393584557,-14,-47,460.926368182322,saccade,False,0,0,0,14.416666666666666,6.511111111111111,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
137,1755870077.993322,31.21368908882141,525,548,0.4861111111111111,0.7611111111111111,1480.5564350616132,-61,29,-5.367704296842476,saccade,False,0,0,0,15.222222222222221,5.833333333333333,36.964529275894165,63,474.2333668450631,369.1376643310422,1.7043365960319277
