point_id,timestamp,time_from_start,x_pixel,y_pixel,x_normalized,y_normalized,velocity_px_per_sec,movement_direction_x,movement_direction_y,acceleration,movement_type,is_fixation,fixation_duration,fixation_center_x,fixation_center_y,estimated_line,estimated_word_position,session_duration,total_fixations,average_velocity,reading_speed_wpm,fixation_rate
38,1756106393.9866297,108.22350859642029,684,101,0.6333333333333333,0.14027777777777778,316.57325522552077,-12,2,-641.5959770032318,saccade,True,2.2368292808532715,674.0063781685342,100.70056820890444,2.8055555555555554,7.6,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
39,1756106394.0182254,108.25510430335999,675,100,0.625,0.1388888888888889,286.6017574925697,-9,-1,-29.971497732951093,smooth_pursuit,True,2.2368292808532715,674.0063781685342,100.70056820890444,2.7777777777777777,7.5,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
40,1756106394.049146,108.28602480888367,662,101,0.6129629629629629,0.14027777777777778,421.67502081812154,-13,1,135.07326332555186,saccade,True,2.2368292808532715,674.0063781685342,100.70056820890444,2.8055555555555554,7.355555555555555,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
41,1756106394.081116,108.31799483299255,633,101,0.5861111111111111,0.14027777777777778,907.0997225785281,-29,0,485.4247017604066,saccade,False,0,0,0,2.8055555555555554,7.033333333333333,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
42,1756106394.1331813,108.3700602054596,610,184,0.5648148148148148,0.25555555555555554,1654.2244474493957,-23,83,747.1247248708676,saccade,False,0,0,0,5.111111111111111,6.777777777777778,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
43,1756106394.1545315,108.39141035079956,592,239,0.5481481481481482,0.33194444444444443,2710.5457252598635,-18,55,1056.3212778104678,saccade,False,0,0,0,6.638888888888889,6.5777777777777775,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
44,1756106394.1895957,108.42647457122803,579,213,0.5361111111111111,0.29583333333333334,829.01839402931,-13,-26,-1881.5273312305535,saccade,False,0,0,0,5.916666666666667,6.433333333333334,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
45,1756106394.2212784,108.4581573009491,544,260,0.5037037037037037,0.3611111111111111,1849.5988764807923,-35,47,1020.5804824514823,saccade,False,0,0,0,7.222222222222222,6.044444444444444,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
46,1756106394.2555342,108.49241304397583,517,300,0.4787037037037037,0.4166666666666667,1408.8065177973933,-27,40,-440.792358683399,saccade,False,0,0,0,8.333333333333334,5.7444444444444445,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
47,1756106394.2863514,108.52323031425476,497,333,0.4601851851851852,0.4625,1252.1408422578963,-20,33,-156.665675539497,saccade,False,0,0,0,9.25,5.522222222222222,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
48,1756106394.3193126,108.55619144439697,482,360,0.4462962962962963,0.5,937.0701274409727,-15,27,-315.07071481692367,saccade,False,0,0,0,10.0,5.355555555555555,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
49,1756106394.35313,108.59000897407532,470,311,0.4351851851851852,0.43194444444444446,1491.7704960224357,-12,-49,554.7003685814631,saccade,False,0,0,0,8.63888888888889,5.222222222222222,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
50,1756106394.3833044,108.62018322944641,462,338,0.42777777777777776,0.46944444444444444,933.254369804079,-8,27,-558.5161262183567,saccade,False,0,0,0,9.38888888888889,5.133333333333334,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
51,1756106394.4168186,108.65369749069214,456,310,0.4222222222222222,0.4305555555555556,854.4315483070131,-6,-28,-78.82282149706589,saccade,False,0,0,0,8.61111111111111,5.066666666666666,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
52,1756106394.4488995,108.68577837944031,433,277,0.4009259259259259,0.38472222222222224,1253.8421562442961,-23,-33,399.410607937283,saccade,False,0,0,0,7.694444444444445,4.811111111111111,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
53,1756106394.4963744,108.73325324058533,408,251,0.37777777777777777,0.3486111111111111,759.7574110551519,-25,-26,-494.0847451891442,saccade,False,0,0,0,6.972222222222222,4.533333333333333,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
54,1756106394.525463,108.76234197616577,388,271,0.3592592592592593,0.3763888888888889,972.3444722869544,-20,20,212.58706123180252,saccade,False,0,0,0,7.527777777777778,4.311111111111111,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
55,1756106394.5555868,108.7924656867981,375,296,0.3472222222222222,0.4111111111111111,935.4095168134553,-13,25,-36.934955473499144,saccade,False,0,0,0,8.222222222222221,4.166666666666667,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
56,1756106394.5888572,108.8257360458374,367,322,0.3398148148148148,0.44722222222222224,817.6329262131642,-8,26,-117.77659060029112,saccade,False,0,0,0,8.944444444444445,4.0777777777777775,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
57,1756106394.6220028,108.85888171195984,363,344,0.33611111111111114,0.4777777777777778,674.6185064557144,-4,22,-143.0144197574498,saccade,True,0,0,0,9.555555555555555,4.033333333333333,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
58,1756106394.6545482,108.8914270401001,360,368,0.3333333333333333,0.5111111111111111,743.1718967668495,-3,24,68.5533903111351,saccade,True,0.21008801460266113,338.59375,395.3125,10.222222222222221,4.0,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
59,1756106394.6881924,108.92507123947144,358,379,0.3314814814814815,0.5263888888888889,332.31106985484354,-2,11,-410.86082691200596,saccade,True,0.21008801460266113,338.59375,395.3125,10.527777777777779,3.977777777777778,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
60,1756106394.7234688,108.9603476524353,345,383,0.3194444444444444,0.5319444444444444,385.5684114670932,-13,4,53.25734161224966,saccade,True,0.21008801460266113,338.59375,395.3125,10.63888888888889,3.8333333333333335,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
61,1756106394.7543683,108.99124717712402,338,396,0.31296296296296294,0.55,477.8333391523988,-7,13,92.26492768530562,saccade,True,0.21008801460266113,338.59375,395.3125,11.0,3.7555555555555555,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
62,1756106394.7856393,109.02251815795898,332,405,0.3074074074074074,0.5625,345.90068931572995,-6,9,-131.93264983666887,saccade,True,0.21008801460266113,338.59375,395.3125,11.25,3.688888888888889,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
63,1756106394.8320909,109.0689697265625,315,424,0.2916666666666667,0.5888888888888889,548.8533182932032,-17,19,202.95262897747324,saccade,False,0.21008801460266113,338.59375,395.3125,11.777777777777779,3.5,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
64,1756106394.8594608,109.0963397026062,290,439,0.26851851851851855,0.6097222222222223,1065.2095357217556,-25,15,516.3562174285524,saccade,False,0,0,0,12.194444444444445,3.2222222222222223,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
65,1756106394.8900092,109.1268880367279,269,430,0.2490740740740741,0.5972222222222222,747.9072091646094,-21,-9,-317.3023265571462,saccade,True,0.13356494903564453,239.375,416.125,11.944444444444445,2.988888888888889,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
66,1756106394.9232717,109.1601505279541,252,411,0.23333333333333334,0.5708333333333333,766.4819028312871,-17,-19,18.574693666677717,saccade,True,0.13356494903564453,239.375,416.125,11.416666666666666,2.8,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
67,1756106394.9580712,109.19495010375977,239,400,0.2212962962962963,0.5555555555555556,489.3561479319716,-13,-11,-277.12575489931555,saccade,True,0.13356494903564453,239.375,416.125,11.11111111111111,2.6555555555555554,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
68,1756106394.9920993,109.22897815704346,229,422,0.21203703703703702,0.5861111111111111,710.1814419331242,-10,22,220.82529400115266,saccade,True,0.13356494903564453,239.375,416.125,11.722222222222221,2.5444444444444443,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
69,1756106395.023574,109.26045298576355,221,440,0.20462962962962963,0.6111111111111112,625.8243937962293,-8,18,-84.35704813689495,saccade,False,0.13356494903564453,239.375,416.125,12.222222222222221,2.4555555555555557,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
70,1756106395.0541568,109.29103565216064,215,455,0.19907407407407407,0.6319444444444444,528.2565689870077,-6,15,-97.56782480922163,saccade,False,0,0,0,12.63888888888889,2.388888888888889,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
71,1756106395.0864906,109.32336950302124,211,477,0.19537037037037036,0.6625,691.5563466722174,-4,22,163.29977768520973,saccade,True,0,0,0,13.25,2.3444444444444446,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
72,1756106395.1163423,109.35322117805481,208,486,0.1925925925925926,0.675,317.7990169676186,-3,9,-373.75732970459876,saccade,True,0.23605895042419434,206.265625,513.765625,13.5,2.311111111111111,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
73,1756106395.1492577,109.38613653182983,217,493,0.20092592592592592,0.6847222222222222,346.3962237478009,9,7,28.597206780182262,saccade,True,0.23605895042419434,206.265625,513.765625,13.694444444444445,2.411111111111111,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
74,1756106395.200278,109.43715691566467,213,509,0.19722222222222222,0.7069444444444445,323.2516351868157,-4,16,-23.1445885609852,saccade,True,0.23605895042419434,206.265625,513.765625,14.13888888888889,2.3666666666666667,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
75,1756106395.234127,109.47100591659546,209,522,0.1935185185185185,0.725,401.827827549401,-4,13,78.57619236258529,saccade,True,0.23605895042419434,206.265625,513.765625,14.5,2.3222222222222224,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
76,1756106395.2724276,109.50930643081665,206,537,0.19074074074074074,0.7458333333333333,399.3956439445035,-3,15,-2.4321836048974887,saccade,True,0.23605895042419434,206.265625,513.765625,14.916666666666666,2.2888888888888888,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
77,1756106395.3032396,109.54011845588684,204,504,0.18888888888888888,0.7,1072.9755812647973,-2,-33,673.5799373202938,saccade,True,0.23605895042419434,206.265625,513.765625,14.0,2.2666666666666666,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
78,1756106395.3225496,109.55942845344543,202,478,0.18703703703703703,0.6638888888888889,1350.4304980714685,-2,-26,277.45491680667124,saccade,True,0.16469693183898926,215.5625,481.625,13.277777777777779,2.2444444444444445,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
79,1756106395.3582165,109.59509539604187,201,488,0.18611111111111112,0.6777777777777778,281.7700338050631,-1,10,-1068.6604642664054,smooth_pursuit,True,0.16469693183898926,215.5625,481.625,13.555555555555555,2.2333333333333334,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
80,1756106395.3880558,109.62493467330933,217,478,0.20092592592592592,0.6638888888888889,632.3196803660986,16,-10,350.5496465610355,saccade,True,0.16469693183898926,215.5625,481.625,13.277777777777779,2.411111111111111,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
81,1756106395.4223382,109.65921711921692,223,500,0.2064814814814815,0.6944444444444444,665.1657400247602,6,22,32.8460596586616,saccade,True,0.16469693183898926,215.5625,481.625,13.88888888888889,2.477777777777778,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
82,1756106395.4545548,109.6914336681366,215,473,0.19907407407407407,0.6569444444444444,874.0928691917488,-8,-27,208.9271291669886,saccade,True,0.16469693183898926,215.5625,481.625,13.13888888888889,2.388888888888889,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
83,1756106395.4872465,109.72412538528442,210,451,0.19444444444444445,0.6263888888888889,690.1145095358343,-5,-22,-183.97835965591457,saccade,False,0,0,0,12.527777777777779,2.3333333333333335,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
84,1756106395.5203385,109.75721740722656,206,475,0.19074074074074074,0.6597222222222222,735.2542604902071,-4,24,45.13975095437286,saccade,False,0,0,0,13.194444444444445,2.2888888888888888,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
85,1756106395.5614722,109.79835104942322,215,493,0.19907407407407407,0.6847222222222222,489.24944942353085,9,18,-246.00481106667627,saccade,True,0,0,0,13.694444444444445,2.388888888888889,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
86,1756106395.5996265,109.83650541305542,222,507,0.20555555555555555,0.7041666666666667,410.2407785747446,7,14,-79.00867084878627,saccade,True,0.1639852523803711,236.8125,523.375,14.083333333333334,2.466666666666667,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
87,1756106395.6320975,109.868976354599,226,519,0.20925925925925926,0.7208333333333333,389.5517049820439,4,12,-20.68907359270071,saccade,True,0.1639852523803711,236.8125,523.375,14.416666666666666,2.511111111111111,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
88,1756106395.661276,109.89815497398376,241,522,0.22314814814814815,0.725,524.2557346207087,15,3,134.70402963866485,saccade,True,0.1639852523803711,236.8125,523.375,14.5,2.6777777777777776,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
89,1756106395.6931067,109.92998552322388,242,531,0.22407407407407406,0.7375,284.48724116660793,1,9,-239.7684934541008,smooth_pursuit,True,0.1639852523803711,236.8125,523.375,14.75,2.688888888888889,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
90,1756106395.7254574,109.96233630180359,265,534,0.24537037037037038,0.7416666666666667,716.9789423254417,23,3,432.4917011588338,saccade,True,0.1639852523803711,236.8125,523.375,14.833333333333334,2.9444444444444446,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
91,1756106395.7568812,109.99376010894775,279,538,0.25833333333333336,0.7472222222222222,463.3499598493006,14,4,-253.62898247614112,saccade,True,0,0,0,14.944444444444445,3.1,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
92,1756106395.7881496,110.02502846717834,286,541,0.26481481481481484,0.7513888888888889,243.56165583433665,7,3,-219.78830401496396,smooth_pursuit,True,0,0,0,15.027777777777779,3.1777777777777776,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
93,1756106395.823413,110.06029176712036,302,544,0.2796296296296296,0.7555555555555555,461.6363364423338,16,3,218.07468060799715,saccade,True,0,0,0,15.11111111111111,3.3555555555555556,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
94,1756106395.853274,110.0901529788971,305,547,0.2824074074074074,0.7597222222222222,142.07865102195794,3,3,-319.55768542037583,smooth_pursuit,True,0,0,0,15.194444444444445,3.388888888888889,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
95,1756106395.901245,110.13812398910522,318,542,0.29444444444444445,0.7527777777777778,290.35011388656574,13,-5,148.2714628646078,smooth_pursuit,True,0,0,0,15.055555555555555,3.533333333333333,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
96,1756106395.9335885,110.17046737670898,333,546,0.30833333333333335,0.7583333333333333,479.97986130727423,15,4,189.6297474207085,saccade,True,0,0,0,15.166666666666666,3.7,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
97,1756106395.965407,110.20228576660156,334,540,0.30925925925925923,0.75,191.1712865055145,1,-6,-288.80857480175973,smooth_pursuit,True,0,0,0,15.0,3.7111111111111112,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
98,1756106395.99936,110.23623895645142,344,528,0.31851851851851853,0.7333333333333333,460.05984771650844,10,-12,268.88856121099394,saccade,True,0,0,0,14.666666666666666,3.8222222222222224,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
99,1756106396.0315475,110.26842641830444,342,517,0.31666666666666665,0.7180555555555556,347.35077709917033,-2,-11,-112.70907061733811,saccade,True,0,0,0,14.36111111111111,3.8,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
100,1756106396.0651412,110.30202007293701,362,516,0.3351851851851852,0.7166666666666667,596.0942509388954,20,-1,248.74347383972503,saccade,True,0.46613144874572754,389.42529296875,513.754150390625,14.333333333333334,4.022222222222222,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
101,1756106396.0999954,110.33687424659729,379,515,0.3509259259259259,0.7152777777777778,488.5895884926402,17,-1,-107.50466244625517,saccade,True,0.46613144874572754,389.42529296875,513.754150390625,14.305555555555555,4.211111111111111,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
102,1756106396.132724,110.36960291862488,391,515,0.36203703703703705,0.7152777777777778,366.6509899908213,12,0,-121.93859850181889,saccade,True,0.46613144874572754,389.42529296875,513.754150390625,14.305555555555555,4.344444444444444,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
103,1756106396.163422,110.40030097961426,401,511,0.3712962962962963,0.7097222222222223,350.8472283638711,10,-4,-15.803761626950177,saccade,True,0.46613144874572754,389.42529296875,513.754150390625,14.194444444444445,4.455555555555556,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
104,1756106396.1915889,110.42846775054932,434,507,0.40185185185185185,0.7041666666666667,1180.1686588012212,33,-4,829.32143043735,saccade,False,0,0,0,14.083333333333334,4.822222222222222,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
105,1756106396.2241774,110.46105623245239,459,521,0.425,0.7236111111111111,879.2400225640492,25,14,-300.928636237172,saccade,False,0,0,0,14.472222222222221,5.1,117.89485144615173,190,686.389872585452,108.0104173268337,1.611605576234872
